name,taxType,link,image,price,soldOut
예산 흑돼지 세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15190-1011014?tpa_index18274=8&PB_1410486717=48&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3edfa15b259d708382de3bbbf1cd.jpg,"70,000 P",FALSE
건표고버섯 행복선물세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11020-1017001?tpa_index18274=8&PB_1410486717=48&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b69eba3398102761b2aa0e145ade.jpg,"49,000 P",FALSE
창녕양파마을 순수양파즙 100ml*100봉,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6988-1015012?tpa_index18274=8&PB_1410486717=48&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f91ab9d2fde9467dec02bc015ef5.jpg,"27,000 P",FALSE
"프리미엄 삼양주, 행운의 하얀까마귀 막걸리",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10866-1008015?tpa_index18274=8&PB_1410486717=48&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3013bc81be2b473054de8985ef05.jpg,"30,000 P",FALSE
[이고장식품]감사한사람에게 직접 만든 수제청 11종 선물세트!!,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12116-1012002?tpa_index18274=8&PB_1410486717=48&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d29a25a511b4a7b4ec64c4cbfc46.jpg,"10,000 P",FALSE
[강원 삼척] [근덕농협] 샤인머스캣 2kg 강원 삼척 (8월 입고 예정),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2466-1009008?tpa_index18274=8&PB_1410486717=48&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_071f971e0ced82323dffb98df482.png,"36,000 P",TRUE
[전북 정읍시] 정옥단,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8586-1012005?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d06724fbdde0d6b002c1f45892e5.jpg,"80,000 P",FALSE
[부산시] 새로미어묵 바른공식A+ 어묵선물세트 : 고향사랑e음 (ilovegohyang.go.kr),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18364-1002001?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c1bff5788c3f333598e31512e701.jpg,"30,000 P",FALSE
용인의소반 선물셋트 4호 자연이 주는 천연 미식 제품 모음,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16505-1008020?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b3d5d1e73f97292c7a9548b1522a.png,"36,000 P",FALSE
[전남 담양]데친 죽순,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8930-1013007?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fe0284a20cdd110c25c7c1acfd1b.png,"13,000 P",FALSE
"프리미엄 4인생활반상기(예단, 선물)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-467-1014003?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_01536893e705e6abe1302be66857.jpg,"908,000 P",FALSE
[대구북구] 수능선물용/합격선물용/행운의선물/수험생선물용/고시생선물용/취준생선물용 연비참+연비령 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17634-1003006?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bf3bc49dadafd2d4bf63470592dd.png,"48,000 P",FALSE
[전북 진안] 황금 새싹삼 50뿌리,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9671-1012009?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f837006569fe931232cd79b6dca3.jpg,"18,000 P",FALSE
"청양군 전통장 답례 3구 선물세트 (된장,고추장,국간장,스푼)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5341-1011012?tpa_index18274=8&PB_1410486717=49&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e439dd4fd714b2c4db9537ace46c.png,"30,000 P",FALSE
[전북 정읍시] 싸리재마을 앙금 말랑떡 2종 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14846-1012005?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a316afd989bf44984be24e596762.jpg,"30,000 P",FALSE
[소래찬] 국산 백김치 (3kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19271-1004006?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0f983d33ed7ddbcacec4ee1e190e.png,"17,000 P",FALSE
슬릭 시그니처 잔 'White Gold B',C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19899-1002014?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9c828182fe58c5d46e5652a759ac.jpg,"62,000 P",FALSE
추길주양봉 100% 국산천연꿀 허니스틱 화분스틱 3종선물세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7942-1013004?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_55d326b3c4d047c12aed23789960.jpg,"45,000 P",FALSE
작두콩차 30티백+야관문200g,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11436-1014010?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_47e7f8b3c4e7d794d0d857f136c3.png,"20,000 P",FALSE
양촌양조 우렁이쌀 청주 14도 500ml * 2병 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14956-1011007?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_84a03f7f8a7f261bfe71a1acf04a.jpg,"30,000 P",FALSE
[진천군] 대명참숯가마 참숯제품,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11953-1010010?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2214b301bed8483b9165e4a29bee.jpg,"30,000 P",FALSE
[파우나] 밥에넣는 황기보감(2인*20개) 국내산100% 황기,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1624-1009003?tpa_index18274=8&PB_1410486717=50&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d9aa7e445b911ac40a96e8374ef0.jpg,"29,800 P",FALSE
[충북 증평군] 상황버섯,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13332-1010009?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5e24b5ab83b540c5005c89e63758.jpg,"30,000 P",FALSE
[전남 담양]김복녀우리밀약과미니,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5104-1013007?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cf1dd1de4eef890f22ff6f8fd358.jpg,"15,000 P",FALSE
"영동포도즙, 과일잼 3종 세트",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6057-1010008?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1266a2bdc384573be542b5929c88.jpg,"30,000 P",FALSE
"[사천시] 에코백(사천을 조각하다 1,2)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11442-1015005?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_70f94101cf161d0908f239a013ee.jpg,"20,000 P",FALSE
건강을 충전하는 게르마늄 야곱돌베개,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18447-1013004?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e18daf4761338ea671f992ea7e0a.jpg,"116,000 P",FALSE
[전북 고창군] 한우 등심 2kg (고창부안축협),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13356-1012014?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_41ed47b3a811cfa30e6e4393cd0a.jpg,"240,000 P",FALSE
고추장만들기키트500g,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2347-1006003?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8f62286ec5f07ba84d7183e3b8ca.jpg,"19,500 P",FALSE
[경북 안동] 남안동농협 장류혼합세트2호,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2898-1014005?tpa_index18274=8&PB_1410486717=51&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4f93173bedb0551815e11c581e2f.jpg,"30,000 P",FALSE
[전북 김제] 샤인머스캣 1.5kg/2kg(7~10월에 만나요~!),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-913-1012007?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9be4140a9fe9a049adf70d00f8df.jpg,"22,000 P",TRUE
[전남 여수시]건어종합 6호세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16132-1013003?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_650f6995d89a31a154b476871f17.jpg,"55,000 P",FALSE
[삽교농협] 한우정육세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17530-1011014?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b355748dc1ed866279e7347f3786.jpg,"75,000 P",FALSE
[대전광역시] 대추 방울토마토 5KG,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11941-1006001?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3df0b09b3f0ec3140c57cc50dc7c.jpg,"30,000 P",TRUE
싱싱세종 도라지배즙,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6414-1017001?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c512983a9dabb537ecb27fed44db.jpg,"30,000 P",FALSE
"[충북 증평군] 증평군 기능보유자 이은실 규방공예 작품(스카프, 복주머니)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16028-1010009?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9f6a57c49c139b8b987dbf34626f.jpg,"30,000 P",FALSE
"[울산광역시 북구][등심, 양지] 1+등급 이상(등심 300g, 양지 300g)",A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10221-1007008?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b3bd5a4846b4e33cad7b3a40ed79.jpg,"60,000 P",FALSE
[경남 진주시] 우리밀 쿠키세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9035-1015003?tpa_index18274=8&PB_1410486717=52&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_08f6794d7f71901018d18157ce77.jpg,"30,000 P",FALSE
청자연판문 금채 뚜껑컵,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16867-1013014?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fb3f58c4ae554618dacdcf9adb0d.png,"30,000 P",FALSE
"[경북 경산시]경산축협 한돈선물세트[삼겹살1,500g]",A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15170-1014011?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a1ece20e0a9fb483d0ee439880e5.jpeg,"50,000 P",FALSE
영동포도즙 50팩,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1601-1010008?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4143aecd55a3a1f532d85f7d8575.jpg,"45,000 P",FALSE
명품사과선물세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17247-1014005?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a10f6b31924be328e1df874e9b4e.jpg,"30,000 P",FALSE
함안노을메론,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5562-1015011?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_17d5d292049f16f2b5957924c4f3.jpg,"30,000 P",TRUE
햇재래곱창김세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8290-1013002?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e4c0bcb6dfbc579312dc33b23b65.jpg,"27,900 P",FALSE
[경남 남해군]남해유자 트래블 2종 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9811-1015014?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4e0ef41c7f25e7ec54dbff3d5d65.jpg,"20,000 P",FALSE
[경기 수원시] 장안문 모형,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13152-1008002?tpa_index18274=8&PB_1410486717=53&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_487f31439a612b91287a7ba4372c.png,"22,000 P",FALSE
[전남 여수시] 여수 한가네 손질 참조기 (참조기 300g 2팩),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11910-1013003?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b08c6424eaf343f385158700832a.jpg,"30,000 P",FALSE
"[전남 담양]대숲맑은한우 2호(700g, 구이용)",A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15204-1013007?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fbbe926cc54a899588c973c67114.jpg,"100,000 P",FALSE
반야월연근과자3P선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11647-1003003?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_56b5e9a382db9b2c0420b1776700.png,"37,000 P",FALSE
[전라남도 본청] 완도군지회 완도수산물 shop 완도 참 전복 1kg (일반용/고급용),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6795-1013001?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_916c78eb9c34a412cbeaf70fe900.jpg,"45,000 P",FALSE
[전라남도 본청] 사계절이사는집,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10357-1013001?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e836f987da2bc2253df560247b9e.jpg,"30,000 P",FALSE
[충남 당진시] 꽃등심세트 2호,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17840-1011016?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_56c829861743ffec995408e8fed5.jpg,"205,000 P",FALSE
[남울진농협]돌미역 250g,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15262-1014023?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3fa82ba5a04089ab9671fba39cb0.jpg,"15,000 P",FALSE
강진청자다기세트 1인여행다기 찻잔 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15867-1013014?tpa_index18274=8&PB_1410486717=54&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_636e9dc18b44a964a44643c50b67.jpg,"50,000 P",FALSE
[경남 거제시] 수공예품,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13411-1015008?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7711bdf9da23c6bfc3b64987a35e.png,"5,000 P",FALSE
[영암매력한우삼호명품관] 1+이상 매력3호 구이세트 (등심+갈비살+살치살 각 300g),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9394-1013016?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_38e41acb772a3b494761173aa7c9.jpg,"180,000 P",FALSE
"[충남 당진시] 백련 맑은술 선물세트(375ml, 750ml)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19162-1011016?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fe436745e1d51fa3029ab2273ad0.jpg,"22,000 P",FALSE
고추장만들기키트1kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2350-1006003?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8470495d753b5fad9b473d5697f5.jpg,"35,000 P",FALSE
강원한우 불고기 600g,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7970-1009005?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bc0c55f872cbeb95a4357361064a.jpg,"30,000 P",FALSE
울릉사랑상품권,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14695-1014024?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_12186e96efa6a977cc75a94969cd.jpg,"10,000 P",FALSE
영천 샤인머스켓 맛과 향이 나는 뉴스타 포도 2kg(3~4수),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5921-1014008?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5e0883a3c82ed54ee9cf087b4718.jpg,"30,000 P",FALSE
[부산 사하구] 감천마을꽃차,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13704-1002011?tpa_index18274=8&PB_1410486717=55&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_79e43fd33af2ef021fe0c418fb35.jpg,"30,000 P",FALSE
[경남 창원시] 한국농협김치 배추김치 1kg / 2.5kg / 4.5kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19722-1015002?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_54408e8de71169d9bdf685c6cc15.png,"30,000 P",FALSE
[광주 동구][보네따스협동조합] 별별동구 사회적경제 포근한 휴식 Set,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13191-1005002?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bcd4b2f95093cbc3041ff4a40674.jpg,"30,000 P",FALSE
청풍호 쏠라보트 체험,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15265-1010004?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_65a4e5676611c832f5d54aa1990b.jpg,"8,000 P",FALSE
[강원 철원]철원내츄럴영농조합법인 철원내츄럴 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9032-1009014?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cf0a4e807e3d9111b344576fffaa.jpg,"30,000 P",FALSE
[강원도 본청]비단초 고춧가루 1kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9924-1009001?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ee78ba2c3c035caa95a899b1aa13.jpg,"50,000 P",FALSE
[이정 푸드] 왕피천 벌꿀 (선물세트),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5795-1014023?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1c2b0a29c4f843f443ac7e2c7168.jpg,"30,000 P",FALSE
[대전 동구] 약주 선물세트 (석로주+자자헌주) (석이원주조 전통주),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15675-1006002?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2a47e36887547c3bd00f6bba6425.jpg,"50,000 P",FALSE
"청양군 꿀 3종 1kg (아카시아꿀, 야생화꿀, 밤꿀)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6089-1011012?tpa_index18274=8&PB_1410486717=56&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dc401ea7f1e297e1457186801ee2.jpg,"26,000 P",FALSE
[전북 장수군] 옹구골 건나물 9종 세트(630g),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7405-1012011?tpa_index18274=8&PB_1410486717=57&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9f3abad38d8e88d8fdaaefac0d48.jpg,"50,000 P",FALSE
[대성]울진군 금강송 아카시아스틱벌꿀 30개입 한박스,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10494-1014023?tpa_index18274=8&PB_1410486717=57&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f2aea6bc4183e427061bdadf9e6a.jpg,"28,000 P",FALSE
태화루 달빛 잔,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13614-1007002?tpa_index18274=8&PB_1410486717=57&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4e03825b71adb9a62bbf0d55b443.jpg,"30,000 P",FALSE
[경기도] 대왕님표 여주쌀 진상미 상등급 10kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18091-1008001?tpa_index18274=8&PB_1410486717=57&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9e2e6e90d0f61b245541df54c22a.jpg,"36,000 P",FALSE
[대구 서구]곰곰이 모달 차렵이불,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12140-1003004?tpa_index18274=8&PB_1410486717=57&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3af44fb54a588a36bccb3289b8ec.jpg,"65,000 P",FALSE
장보고의꿈 황칠약주,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14759-1013021?tpa_index18274=8&PB_1410486717=57&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2fbea05caabebbb6eaf5d6415869.jpg,"30,000 P",FALSE
