name,link,image,price,soldOut,state,region,category,taxType
고성황태특,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17565-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_43b406c1189ad468910c4924d427.jpg,"60,000 P",FALSE,강원도,고성군,가공식품,A
강원도 고성군 명물 불땅 감자시루떡,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12963-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b38c4b69399321118579d1e18191.jpg,"30,000 P",FALSE,강원도,고성군,가공식품,C
달홀진주40,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11559-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ee970fa891bd10c9ad5ae5cce62b.jpg,"20,000 P",FALSE,강원도,고성군,가공식품,C
[장아찌여왕] 산나물 간장 세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10111-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c58e21b9486075230db6004920f7.jpg,"20,000 P",FALSE,강원도,고성군,가공식품,A
수제 생강청 12스틱(강원 고성),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14911-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ab6ee1a28e1117e8853158d713b9.jpg,"10,000 P",FALSE,강원도,고성군,가공식품,C
고성황태,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17564-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a76e77fb31b9a792fa4a3664f3cc.jpg,"30,000 P",FALSE,강원도,고성군,가공식품,A
고성황태특,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17565-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_43b406c1189ad468910c4924d427.jpg,"60,000 P",FALSE,강원도,고성군,가공식품,A
"수제 생강청 선물셑(36스틱, 강원 고성)",https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11137-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f5c5558b46d8d093ab9d8ec369d6.jpg,"30,000 P",FALSE,강원도,고성군,가공식품,C
금강농협 한우사골곰탕,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6298-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_38465b630eb8bfdceb177ed92866.jpg,"17,000 P",FALSE,강원도,고성군,가공식품,C
아쿠닉 4종 선물세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8392-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d65d6d5495dbcc41b153442884c8.jpg,"30,000 P",FALSE,강원도,고성군,생활용품,C
하늬라벤더팜 비누4p세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11668-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_805f9b2de240df04230730090d57.jpg,"15,000 P",FALSE,강원도,고성군,생활용품,C
아쿠닉 바다소금 치약 세트 120g x 3개,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8466-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2d7808e6861e8924b99b2acafa04.jpg,"10,000 P",FALSE,강원도,고성군,생활용품,C
하늬라벤더팜 롤온비누세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11761-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3a69c8b0152cc2287a834cfeed14.jpg,"30,000 P",FALSE,강원도,고성군,생활용품,C
하늬라벤더팜 라벤더향주머니 비누2p세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11728-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8084eb64e63cf0fd01eee602fa7c.jpg,"10,000 P",FALSE,강원도,고성군,생활용품,C
2023 강원세계산림엑스포 입장권,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8819-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ee6b469898e1812dc69b79c99179.jpg,"5,000 P",FALSE,강원도,고성군,지역상품권,A
오대쌀밥 24개입,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11121-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c1b854498d64bef65df6baad192b.jpg,"26,000 P",FALSE,강원도,고성군,지역상품권,C
달홀진주25,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11455-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_adce29ea08f3f6764b8fd00f9c2e.jpg,"15,000 P",FALSE,강원도,고성군,지역상품권,C
달홀진주40,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11559-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ee970fa891bd10c9ad5ae5cce62b.jpg,"20,000 P",FALSE,강원도,고성군,지역상품권,C
오대쌀밥 12개입,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11142-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dda6133d8606595eae70e1673912.jpg,"13,000 P",FALSE,강원도,고성군,지역상품권,C
금강산수해풍미 10kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10988-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_82a41ef4c79719591aa9357a1992.jpg,"30,000 P",FALSE,강원도,고성군,지역상품권,A
달홀진주2종세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11805-1009018?SCH_goods_category_serial=%7E1009018&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f39e5264e7fb92c4816a46850873.jpg,"30,000 P",FALSE,강원도,고성군,지역상품권,C
양양김양희 들기름 300ml 2병,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14869-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a98e63703cb116cc079be38170a4.jpg,"50,000 P",FALSE,강원도,양양군,농축산물,C
"양양김양희 들기름, 들깨가루 답례품 세트",https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14868-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c982956eea507bb2db58fb698aca.jpg,"30,000 P",FALSE,강원도,양양군,농축산물,C
[선물용]친환경 표고버섯 2kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13843-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_794f60d02376b709bc61d2d57138.jpg,"30,000 P",FALSE,강원도,양양군,농축산물,C
설악산목이버섯 친환경 무농약인증 생목이버섯 1.2kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9281-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cc242bd9b41dcd4b581d4b7f0e46.jpg,"15,000 P",FALSE,강원도,양양군,농축산물,A
설악산목이버섯 친환경 무농약인증 선물세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12857-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_68a8af36dac0f90b8b5673d95c1c.jpg,"50,000 P",FALSE,강원도,양양군,농축산물,A
[강원 양양] 해뜨미 찹쌀 4kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14287-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d22a1e6dc365ec7a414e3fee59dd.jpg,"15,000 P",FALSE,강원도,양양군,농축산물,A
(유기농)참나무 원목 건표고 선물세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12856-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3bcc0972afe792a107f08728e612.jpg,"30,000 P",FALSE,강원도,양양군,농축산물,A
양양한우불고기세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16561-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ebae803bfc2e43ccd9ab699bda19.jpg,"50,000 P",FALSE,강원도,양양군,농축산물,C
산꿀자연송이(유리병200g x 2),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10804-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e6bd0cd7c3a9c633e219d3c6904f.jpg,"38,000 P",FALSE,강원도,양양군,가공식품,C
아미노케어,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17723-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fd05a8bf21b5ab019df70fc76b2f.png,"8,000 P",FALSE,강원도,양양군,가공식품,C
양양송이고추장,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14511-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_48c4f1f9ac90307cb23db59544ad.jpg,"100,000 P",FALSE,강원도,양양군,가공식품,C
"양양김양희 들기름, 들깨가루 답례품 세트",https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14868-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c982956eea507bb2db58fb698aca.jpg,"30,000 P",FALSE,강원도,양양군,가공식품,C
최종대 강원도 전통장,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14524-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_48fc4bf90020b51ec73cc0510866.jpg,"69,000 P",FALSE,강원도,양양군,가공식품,C
양양김양희 들기름 300ml 2병,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14869-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a98e63703cb116cc079be38170a4.jpg,"50,000 P",FALSE,강원도,양양군,가공식품,C
자연송이고추장&된장세트(유리병 400 g + 400 g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9749-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7280441298c3592d06583089d285.jpg,"35,000 P",FALSE,강원도,양양군,가공식품,C
"[양양전통주]증류주 명품선물세트(송이+능이+오미자, 25도, 375ml)",https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17051-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2dab1a855a347ebb45c809d8035a.jpg,"70,000 P",TRUE,강원도,양양군,가공식품,C
자연송이고추장&된장세트(유리병 400 g + 400 g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9749-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7280441298c3592d06583089d285.jpg,"35,000 P",FALSE,강원도,양양군,가공식품,C
산꿀자연송이(유리병200g x 2),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10804-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e6bd0cd7c3a9c633e219d3c6904f.jpg,"38,000 P",FALSE,강원도,양양군,가공식품,C
"[양양전통주]증류주 명품선물세트(송이+능이+오미자, 25도, 375ml)",https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17051-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2dab1a855a347ebb45c809d8035a.jpg,"70,000 P",TRUE,강원도,양양군,가공식품,C
양양군 DIY유화그림그리기,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16170-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_35bc2ba6b6f5c51357af89ce9dad.png,"40,000 P",FALSE,강원도,양양군,생활용품,C
양양군 캔버스 포토 액자,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16171-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_33b613e2c12d91c901f24166b8b8.png,"40,000 P",FALSE,강원도,양양군,생활용품,C
최종대 강원도 전통장,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14524-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_48fc4bf90020b51ec73cc0510866.jpg,"69,000 P",FALSE,강원도,양양군,지역상품권,C
양양송이고추장,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14511-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_48c4f1f9ac90307cb23db59544ad.jpg,"100,000 P",FALSE,강원도,양양군,지역상품권,C
2023 강원세계산림엑스포 입장권,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8969-1009019?SCH_goods_category_serial=%7E1009019&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_88deaf2bfbd31f5dde6616adea98.jpg,"5,000 P",FALSE,강원도,양양군,지역상품권,A
제천 청풍호 카누카약 체험,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-20241-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M08&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_617602499a51cacbb109f84c7f2a.jpeg,"7,000 P",FALSE,충청북도,본청,관광서비스,C
옥순봉 출렁다리 입장권,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18785-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M08&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c6404cf4bed05873394277a6bb77.jpg,"3,000 P",FALSE,충청북도,본청,관광서비스,C
제천 청풍호 쏠라보트 체험,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-20243-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M08&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a496c68126e7f8fc9a5467749756.jpg,"8,000 P",FALSE,충청북도,본청,관광서비스,C
청풍호반케이블카 이용권,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12274-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M08&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cc9988c623b3bafe98ff5564fe69.png,"18,000 P",FALSE,충청북도,본청,관광서비스,C
다육식물 6종세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-20382-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4214f96d1524c8e8fd9ddcbf9a11.jpg,"30,000 P",FALSE,충청북도,본청,농축산물,A
청풍명월한돈 무항생제 삼겹살 1.5kg or 목살 1.5kg(1등급),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14515-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_99b7a8be5a6090015d1a40ac73f6.png,"30,000 P",FALSE,충청북도,본청,농축산물,A
생거진천쌀10kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18942-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d534b31f7faf745e60abdf3205da.jpg,"30,000 P",FALSE,충청북도,본청,농축산물,A
프레샤인 충주사과 선물세트 5kg / 15-17입,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18688-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d8d2d1f5ef4088be6d6df2d2e881.jpg,"30,000 P",FALSE,충청북도,본청,농축산물,A
청풍명월한우 무항생제 등심 300g  또는 양지 600g(1++등급),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14531-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9b7f2dd420038d0fa3f22c0684c5.png,"30,000 P",FALSE,충청북도,본청,농축산물,A
국내산 송화버섯 & 표고버섯,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19233-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_37aced1870944f2a88785e1a7753.jpg,"30,000 P",FALSE,충청북도,본청,농축산물,A
청풍명월한우 꼬리반골세트 4kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3434-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_230cab09affc59219dfe0895dea6.jpg,"50,000 P",FALSE,충청북도,본청,농축산물,A
청풍명월한우 무항생제 명품1호 / 등심1kg.채끝0.6kg.특수부위0.5kg(등급1++),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14529-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_049ad88581c0aa5dfc09f105c92b.png,"300,000 P",FALSE,충청북도,본청,농축산물,A
청풍명월한돈 무항생제 삼겹살 1.5kg or 목살 1.5kg(1등급),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14515-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_99b7a8be5a6090015d1a40ac73f6.png,"30,000 P",FALSE,충청북도,본청,농축산물,A
조은가 대추 페이스트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6996-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a3c179a450dbd9b047fbea610d27.jpg,"24,000 P",FALSE,충청북도,본청,가공식품,C
보은대추차 110ml 30포,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9384-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_65d6c2365f73e1b7b64cc4a29862.jpg,"30,000 P",FALSE,충청북도,본청,가공식품,C
청주신선주 약주,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12723-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4f4e93abda991fa2f4018ddd59cc.png,"30,000 P",FALSE,충청북도,본청,가공식품,C
청결고춧가루 고추잠자리,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14586-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a69a6f5dc26924e32e07205374d2.jpg,"30,000 P",FALSE,충청북도,본청,가공식품,A
보은정이품대추즙,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8303-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5bf5ebd543b58806aef01ecb3935.jpg,"25,000 P",FALSE,충청북도,본청,가공식품,C
관주원 흑마늘청 120g x 3개 선물세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13961-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_23fe36bf6339144887fe842aefd4.jpg,"30,000 P",FALSE,충청북도,본청,가공식품,C
시나브로 캠벨 세트 500ml x 2,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13263-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_312ead286a98d4acc050c6c4f6ff.jpg,"30,000 P",FALSE,충청북도,본청,가공식품,C
보은대추차 100ml 30포 선물세트 (선물용가방포함),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9398-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1dcf77a02d0ad660829719f019a7.jpg,"30,000 P",FALSE,충청북도,본청,가공식품,C
시나브로 청수 화이트 500ml,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13257-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bc25b76dc6f671d2ef48a1421641.jpg,"30,000 P",FALSE,충청북도,본청,가공식품,C
보은정이품대추즙,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8303-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5bf5ebd543b58806aef01ecb3935.jpg,"25,000 P",FALSE,충청북도,본청,가공식품,C
보은대추차 110ml 30포,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9384-1010001?SCH_goods_category_serial=%7E1010001&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_65d6c2365f73e1b7b64cc4a29862.jpg,"30,000 P",FALSE,충청북도,본청,가공식품,C
